,file_name,ind,altitude.raw,TL.px,HF.px,HD.px,image_width,notes,image_path
275,Gal2023_DJIMini2_20230324_075814_157.057.png,4,119.6,239.71,NA,155.88,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png
276,Gal2023_DJIMini2_20230324_075814_108.508.png,5,119.5,283.86,NA,178.14,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_108.508.png
277,Gal2023_DJIMini2_20230324_075814_145.746.png,5,119.6,277.6,NA,178.61,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png
278,Gal2023_DJIMini2_20230324_075814_157.057.png,5,119.6,272.54,NA,168.98,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png
279,Gal2023_DJIMini2_20230324_075814_145.746.png,6,119.6,267.42,NA,166.55,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png
280,Gal2023_DJIMini2_20230324_075814_157.057.png,6,119.6,258.6,90.27,164.01,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png
281,Gal2023_DJIMini2_20230324_075814_163.263.png,6,119.4,260.39,83.06,156.45,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_163.263.png
282,Gal2023_DJIMini2_20230324_075814_145.746.png,7,119.6,268.14,NA,166.84,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_145.746.png
283,Gal2023_DJIMini2_20230324_075814_157.057.png,7,119.6,259.73,NA,158.13,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_157.057.png
284,Gal2023_DJIMini2_20230324_075814_163.263.png,7,119.4,260.91,NA,156.35,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_075814/Gal2023_DJIMini2_20230324_075814_163.263.png
285,Gal2023_DJIMini2_20230324_081328_109.643.png,1,119.2,274.64,90.69,172.93,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_109.643.png
286,Gal2023_DJIMini2_20230324_081328_86.820.png,1,120.2,277,99.79,175.28,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_86.820.png
287,Gal2023_DJIMini2_20230324_081328_97.998.png,1,120.1,272.48,97.49,166.89,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_081328/Gal2023_DJIMini2_20230324_081328_97.998.png
288,Gal2023_DJIMini2_20230324_161436_101.001.png,1,95.3,240.35,NA,154.66,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_101.001.png
289,Gal2023_DJIMini2_20230324_161436_154.421.png,1,25.2,815.57,237.69,537.3,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_154.421.png
290,Gal2023_DJIMini2_20230324_161436_166.767.png,1,20.7,980.03,307.87,663.29,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_166.767.png
291,Gal2023_DJIMini2_20230324_161436_85.719.png,1,117.9,190.33,NA,121.12,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_85.719.png
292,Gal2023_DJIMini2_20230324_161436_101.001.png,2,95.3,360.6,NA,236.22,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_101.001.png
293,Gal2023_DJIMini2_20230324_161436_154.421.png,2,25.2,1247.48,372.47,775.43,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_154.421.png
294,Gal2023_DJIMini2_20230324_161436_166.767.png,2,20.7,1480.8,425.9,949.39,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_166.767.png
295,Gal2023_DJIMini2_20230324_161436_193.860.png,3,20.7,1278.69,357.36,790.13,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_193.860.png
296,Gal2023_DJIMini2_20230324_161436_232.032.png,3,119.3,179.26,55.65,111.32,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_232.032.png
297,Gal2023_DJIMini2_20230324_161436_244.878.png,3,119.4,182.05,NA,114.18,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_244.878.png
298,Gal2023_DJIMini2_20230324_161436_259.292.png,3,119.5,179.05,53.23,108.81,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230324/Gal2023_DJIMini2_20230324_161436/Gal2023_DJIMini2_20230324_161436_259.292.png
299,Gal2023_DJIMini2_20230403_101842_111.778.png,1,15.6,2358.56,NA,1626.75,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_111.778.png
300,Gal2023_DJIMini2_20230403_101842_46.947.png,1,45.9,913.19,365.29,612.36,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_46.947.png
301,Gal2023_DJIMini2_20230403_101842_58.692.png,1,46.2,933.24,388.88,625.28,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_101842/Gal2023_DJIMini2_20230403_101842_58.692.png
302,Gal2023_DJIMini2_20230403_111058_108.175.png,1,19.7,1959.92,778.62,1344.92,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_108.175.png
303,Gal2023_DJIMini2_20230403_111058_128.662.png,1,30.1,1402.5,NA,938.26,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_128.662.png
304,Gal2023_DJIMini2_20230403_111058_139.940.png,1,30.6,1309.21,552.69,871.21,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230403/Gal2023_DJIMini2_20230403_111058/Gal2023_DJIMini2_20230403_111058_139.940.png
305,Gal2023_DJIMini2_20230405_074118_172.172.png,1,19.5,1619.32,553.58,1119.32,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_172.172.png
306,Gal2023_DJIMini2_20230405_074118_189.122.png,1,17.2,1817.37,658.13,1224.47,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_189.122.png
307,Gal2023_DJIMini2_20230405_074118_206.440.png,1,16.9,1852.84,661.73,1235,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_074118/Gal2023_DJIMini2_20230405_074118_206.440.png
308,Gal2023_DJIMini2_20230405_093934_187.087.png,1,20.1,1666.51,649.06,1128.38,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_187.087.png
309,Gal2023_DJIMini2_20230405_093934_198.131.png,1,20.6,1578.71,592.81,1086.07,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_198.131.png
310,Gal2023_DJIMini2_20230405_093934_219.052.png,1,16.7,1873.9,704.62,1302.99,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_093934/Gal2023_DJIMini2_20230405_093934_219.052.png
311,Gal2023_DJIMini2_20230405_104553_241.074.png,1,30.6,1100.65,NA,739.57,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_241.074.png
312,Gal2023_DJIMini2_20230405_104553_256.056.png,1,30.4,1098.03,NA,711.85,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_256.056.png
313,Gal2023_DJIMini2_20230405_104553_295.028.png,1,30.6,1107.45,NA,738.13,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_104553/Gal2023_DJIMini2_20230405_104553_295.028.png
314,Gal2023_DJIMini2_20230405_154621_156.423.png,1,19.5,1681.02,NA,1184.22,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_156.423.png
315,Gal2023_DJIMini2_20230405_154621_168.068.png,1,19.8,1642.43,NA,1191.68,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_168.068.png
316,Gal2023_DJIMini2_20230405_154621_182.015.png,1,19.9,1698.49,NA,1180.7,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230405/Gal2023_DJIMini2_20230405_154621/Gal2023_DJIMini2_20230405_154621_182.015.png
317,Gal2023_DJIMini2_20230408_074403_171.938.png,balaena,117.2,105.58,NA,NA,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_171.938.png
318,Gal2023_DJIMini2_20230408_074403_148.615.png,1,117.3,246.02,NA,153.03,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_148.615.png
319,Gal2023_DJIMini2_20230408_074403_159.226.png,1,117.2,246.54,NA,150.49,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_159.226.png
320,Gal2023_DJIMini2_20230408_074403_171.938.png,1,117.2,251.1,NA,162.79,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_171.938.png
321,Gal2023_DJIMini2_20230408_074403_240.340.png,1,15.7,1727.04,NA,1106.12,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_07440/Gal2023_DJIMini2_20230408_074403_240.340.png
322,Gal2023_DJIMini2_20230408_074931_200.200.png,1,32.6,943.95,NA,642.44,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_200.200.png
323,Gal2023_DJIMini2_20230408_074931_210.977.png,1,35.3,865.83,NA,571.71,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_210.977.png
324,Gal2023_DJIMini2_20230408_074931_248.749.png,1,35.3,906.95,NA,580.14,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_248.749.png
325,Gal2023_DJIMini2_20230408_074931_200.200.png,2,32.6,834.69,264.5,540.9,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_200.200.png
326,Gal2023_DJIMini2_20230408_074931_248.749.png,2,35.3,795.29,264.93,500.29,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_248.749.png
327,Gal2023_DJIMini2_20230408_074931_259.659.png,2,35.6,763.26,234.19,494.97,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_074931/Gal2023_DJIMini2_20230408_074931_259.659.png
328,Gal2023_DJIMini2_20230408_090416_239.506.png,1,15.3,629.94,161.75,385.75,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_239.506.png
329,Gal2023_DJIMini2_20230408_090416_252.986.png,1,15.2,626.48,NA,387.56,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_252.986.png
330,Gal2023_DJIMini2_20230408_090416_261.661.png,1,15.2,689.07,192.56,437.33,3840,balaena,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_090416/Gal2023_DJIMini2_20230408_090416_261.661.png
331,Gal2023_DJIMini2_20230408_151609_251.384.png,1,70.4,461.11,162.79,317.33,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_251.384.png
332,Gal2023_DJIMini2_20230408_151609_268.235.png,1,70.3,459.7,165.02,311.71,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_268.235.png
333,Gal2023_DJIMini2_20230408_151609_286.686.png,1,70.9,453.56,161.43,310.31,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_286.686.png
334,Gal2023_DJIMini2_20230408_151609_269.603ns.png,2,70.3,368.35,105.39,240.16,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_269.603ns.png
335,Gal2023_DJIMini2_20230408_151609_286.686.png,2,70.9,368.02,103.85,243.31,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_286.686.png
336,Gal2023_DJIMini2_20230408_151609_320.587.png,2,51.5,483.42,145.36,324.48,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_320.587.png
337,Gal2023_DJIMini2_20230408_151609_320.587.png,3,51.5,608.47,172.04,403.36,3840,white_df,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_151609_320.587.png
338,Gal2023_DJIMini2_20230408_152140_21.054.png,3,50.5,617.26,171.28,420.11,3840,white_df,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_21.054.png
339,Gal2023_DJIMini2_20230408_152140_8.242.png,3,50.6,597.87,169.66,403.83,3840,white_df,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_8.242.png
340,Gal2023_DJIMini2_20230408_152140_21.054.png,4,50.5,304.96,NA,201.89,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_21.054.png
341,Gal2023_DJIMini2_20230408_152140_37.004.png,4,50.5,292.95,78.39,189.03,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_37.004.png
342,Gal2023_DJIMini2_20230408_152140_8.242.png,4,50.6,300.47,NA,191.34,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_151609/Gal2023_DJIMini2_20230408_152140_8.242.png
343,Gal2023_DJIMini2_20230408_162355_304.738.png,1,39.7,295.63,NA,189.52,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_304.738.png
344,Gal2023_DJIMini2_20230408_162925_200.701.png,1,50.1,247.64,NA,159.16,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_200.701.png
345,Gal2023_DJIMini2_20230408_162355_304.738.png,2,39.7,596.88,180.57,375.01,3840,juv,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_304.738.png
346,Gal2023_DJIMini2_20230408_162355_318.018.png,2,39.74,614.29,187.88,393.23,3840,juv,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_318.018.png
347,Gal2023_DJIMini2_20230408_162355_327.828.png,2,39.8,598.06,184.68,390.18,3840,juv,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162355_327.828.png
348,Gal2023_DJIMini2_20230408_162925_159.126.png,3,39.8,1115.69,NA,768.83,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_159.126.png
349,Gal2023_DJIMini2_20230408_162925_181.448.png,3,27.7,1171.92,NA,788.66,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_181.448.png
350,Gal2023_DJIMini2_20230408_162925_222.489.png,3,50.7,688.41,NA,464.57,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230408/Gal2023_DJIMini2_20230408_162355/Gal2023_DJIMini2_20230408_162925_222.489.png
351,Gal2023_DJIMini2_20230409_064002_184.951.png,1,39.7,689.49,NA,450.87,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_184.951.png
352,Gal2023_DJIMini2_20230409_064002_208.308.png,1,39.4,689.47,213.19,446.49,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_208.308.png
353,Gal2023_DJIMini2_20230409_064002_242.976.png,1,26.5,1028.45,314.42,673.69,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_242.976.png
354,Gal2023_DJIMini2_20230409_064002_299.266.png,2,20.8,1519.66,485.26,1054.31,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_299.266.png
355,Gal2023_DJIMini2_20230409_064002_303.336.png,2,20.5,1507.32,477.95,1031.94,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_303.336.png
356,Gal2023_DJIMini2_20230409_064002_322.255.png,2,20.6,1469.88,486.64,1005.26,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_322.255.png
357,Gal2023_DJIMini2_20230409_064002_184.951.png,3,39.7,258.62,76.69,160.57,3840,calf_bendy,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_184.951.png
358,Gal2023_DJIMini2_20230409_064002_242.976.png,3,26.5,417.39,123.02,291.79,3840,calf_bendy,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_242.976.png
359,Gal2023_DJIMini2_20230409_064002_255.322.png,3,20.5,537.21,142.94,365.02,3840,calf_bendy,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_064002/Gal2023_DJIMini2_20230409_064002_255.322.png
360,Gal2023_DJIMini2_20230409_081155_154.121.png,1,119,272.32,NA,182.75,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_154.121.png
361,Gal2023_DJIMini2_20230409_081155_167.834.png,1,119.2,273.73,NA,175.84,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_167.834.png
362,Gal2023_DJIMini2_20230409_081155_179.513.png,1,119.2,275.84,NA,181.68,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_179.513.png
363,Gal2023_DJIMini2_20230409_081155_320.420.png,1,28,1058.75,NA,706.03,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081155_320.420.png
364,Gal2023_DJIMini2_20230409_081726_108.241.png,1,30.5,970.97,NA,626.62,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_108.241.png
365,Gal2023_DJIMini2_20230409_081726_3.937.png,1,28.2,1060.89,NA,713.5,3840,,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_3.937.png
366,Gal2023_DJIMini2_20230409_081726_159.026.png,2,30.4,375.03,98.57,232.64,3840,calf,D:/Gal2023_Drone/Galapagos2023_Drone_Snapshots/SpermWhale_AgeSex_Snapshots/20230409/Gal2023_DJIMini2_20230409_081155/Gal2023_DJIMini2_20230409_081726_159.026.png
