"","imageName","timeStamp","LocalTime","altitude","ImageWidth","Date","videoLocalTime","minutes","seconds","datetime_utc6","OSD.height..m.","GIMBAL.pitch","nadir"
"397","DJI_0272.MP4_00_05_23_vlc00002.png","5:23","2023-04-28 17:28:36",29.2,3840,"2023-04-28",2023-04-28 17:28:36,5,23,2023-04-28 17:33:59,29.6,-90,TRUE
"398","DJI_0272.MP4_00_05_24_vlc00003.png","5:24","2023-04-28 17:28:36",29,3840,"2023-04-28",2023-04-28 17:28:36,5,24,2023-04-28 17:34:00,29.7,-90,TRUE
"399","DJI_0272.MP4_00_05_26_vlc00004.png","5:26","2023-04-28 17:28:36",29.4,3840,"2023-04-28",2023-04-28 17:28:36,5,26,2023-04-28 17:34:02,29.1,-90,TRUE
"400","DJI_0273.MP4_00_00_00_vlc00001.png","0:00","2023-04-28 17:34:03",29.9,3840,"2023-04-28",2023-04-28 17:34:03,0,0,2023-04-28 17:34:03,28.9,-90,TRUE
"401","DJI_0278.MP4_00_00_17_vlc00001.png","0:17","2023-04-29 06:32:46",66.5,3840,"2023-04-29",2023-04-29 06:32:46,0,17,2023-04-29 06:33:03,66.3,-66.9,FALSE
"402","DJI_0278.MP4_00_00_30_vlc00002.png","0:30","2023-04-29 06:32:46",26.6,3840,"2023-04-29",2023-04-29 06:32:46,0,30,2023-04-29 06:33:16,29.5,-89.9,TRUE
"403","DJI_0279.MP4_00_05_12_vlc00001.png","5:12","2023-03-23 14:01:19",31.2,3840,"2023-03-23",2023-03-23 14:01:19,5,12,2023-03-23 14:06:31,31,-89.9,TRUE
"404","DJI_0281.MP4_00_00_17_vlc00001.png","0:17","2023-04-29 06:51:14",30.6,3840,"2023-04-29",2023-04-29 06:51:14,0,17,2023-04-29 06:51:31,31.4,-90,TRUE
"405","DJI_0281.MP4_00_00_21_vlc00002.png","0:21","2023-04-29 06:51:14",30.2,3840,"2023-04-29",2023-04-29 06:51:14,0,21,2023-04-29 06:51:35,30.4,-89.9,TRUE
"406","DJI_0283.MP4_00_05_01_vlc00001.png","5:01","2023-04-29 07:03:16",52.9,3840,"2023-04-29",2023-04-29 07:03:16,5,1,2023-04-29 07:08:17,50.5,-90,TRUE
"407","DJI_0283.MP4_00_05_04_vlc00002.png","5:04","2023-04-29 07:03:16",51.5,3840,"2023-04-29",2023-04-29 07:03:16,5,4,2023-04-29 07:08:20,53.2,-89.9,TRUE
"408","DJI_0283.MP4_00_05_10_vlc00003.png","5:10","2023-04-29 07:03:16",50.4,3840,"2023-04-29",2023-04-29 07:03:16,5,10,2023-04-29 07:08:26,50.3,-90,TRUE
"409","DJI_0283.MP4_00_05_16_vlc00004.png","5:16","2023-04-29 07:03:16",50.6,3840,"2023-04-29",2023-04-29 07:03:16,5,16,2023-04-29 07:08:32,50.6,-90,TRUE
"410","DJI_0286.MP4_00_05_01_vlc00002.png","5:01","2023-03-23 15:13:02",101.1,3840,"2023-03-23",2023-03-23 15:13:02,5,1,2023-03-23 15:18:03,101,-89.9,TRUE
"411","DJI_0286.MP4_00_05_05_vlc00001.png","5:05","2023-04-29 07:20:02",120.8,3840,"2023-04-29",2023-04-29 07:20:02,5,5,2023-04-29 07:25:07,119.4,-90,TRUE
"412","DJI_0287.MP4_00_04_49_vlc00001.png","4:49","2023-03-23 15:18:30",31.2,3840,"2023-03-23",2023-03-23 15:18:30,4,49,2023-03-23 15:23:19,30.9,-89.9,TRUE
"413","DJI_0287.MP4_00_04_53_vlc00002.png","4:53","2023-03-23 15:18:30",30.2,3840,"2023-03-23",2023-03-23 15:18:30,4,53,2023-03-23 15:23:23,31.2,-90,TRUE
"414","DJI_0287.MP4_00_04_56_vlc00003.png","4:56","2023-03-23 15:18:30",26.2,3840,"2023-03-23",2023-03-23 15:18:30,4,56,2023-03-23 15:23:26,28,-89.9,TRUE
"415","DJI_0290.MP4_00_00_01_vlc00001.png","0:01","2023-04-29 07:42:06",119.9,3840,"2023-04-29",2023-04-29 07:42:06,0,1,2023-04-29 07:42:07,120.1,-90,TRUE
"416","DJI_0290.MP4_00_00_30_vlc00002.png","0:30","2023-04-29 07:42:06",33.7,3840,"2023-04-29",2023-04-29 07:42:06,0,30,2023-04-29 07:42:36,39.6,-89.9,TRUE
"417","DJI_0291.MP4_00_00_35_vlc00001.png","0:35","2023-03-23 15:51:19",58.7,3840,"2023-03-23",2023-03-23 15:51:19,0,35,2023-03-23 15:51:54,58.5,-71.5,FALSE
"418","DJI_0292.MP4_00_05_14_vlc00001.png","5:14","2023-04-29 07:54:38",34.1,3840,"2023-04-29",2023-04-29 07:54:38,5,14,2023-04-29 07:59:52,31.3,-89.9,TRUE
"419","DJI_0293.MP4_00_00_17_vlc00002.png","0:17","2023-04-29 08:00:06",32.1,3840,"2023-04-29",2023-04-29 08:00:06,0,17,2023-04-29 08:00:23,32.9,-90,TRUE
"420","DJI_0293.MP4_00_00_20_vlc00004.png","0:20","2023-04-29 08:00:06",32.2,3840,"2023-04-29",2023-04-29 08:00:06,0,20,2023-04-29 08:00:26,32.1,-90,TRUE
"421","DJI_0295.MP4_00_03_39_vlc00001.png","3:39","2023-04-29 08:12:30",30.5,3840,"2023-04-29",2023-04-29 08:12:30,3,39,2023-04-29 08:16:09,32.1,-89.7,TRUE
"422","DJI_0295.MP4_00_03_48_vlc00003.png","3:48","2023-04-29 08:12:30",29.4,3840,"2023-04-29",2023-04-29 08:12:30,3,48,2023-04-29 08:16:18,29,-89.9,TRUE
"423","DJI_0295.MP4_00_03_53_vlc00004.png","3:53","2023-04-29 08:12:30",29.1,3840,"2023-04-29",2023-04-29 08:12:30,3,53,2023-04-29 08:16:23,29.6,-89.9,TRUE
"424","DJI_0295.MP4_00_03_57_vlc00006.png","3:57","2023-04-29 08:12:30",29.2,3840,"2023-04-29",2023-04-29 08:12:30,3,57,2023-04-29 08:16:27,29.1,-89.9,TRUE
"425","DJI_0295.MP4_00_03_57_vlc00006.png","3:57","2023-04-29 08:12:30",29.2,3840,"2023-04-29",2023-04-29 08:12:30,3,57,2023-04-29 08:16:27,29.1,-89.9,TRUE
"426","DJI_0295.MP4_00_04_02_vlc00007.png","4:02","2023-04-29 08:12:30",29,3840,"2023-04-29",2023-04-29 08:12:30,4,2,2023-04-29 08:16:32,29,-90,TRUE
